200 0.25
-1.966527196708978e-07 -1.966527196708978e-07 2.8033472803321025e-06
-9.79253112036449e-07 -9.79253112036449e-07 2.0207468879665513e-06
-1.8930041151971055e-07 -1.8930041151971055e-07 1.8106995884822896e-06
6.12244897973957e-08 6.12244897973957e-08 2.061224489799396e-06
6.639676113362469e-07 6.639676113362469e-07 2.663967611338247e-06
5.14056224899806e-07 1.5140562248938672e-06 2.5140562248948672e-06
5.099601593644421e-07 2.5099601593595033e-06 1.5099601593654421e-06
5.533596837900556e-07 3.553359683793056e-06 1.5533596837910557e-06
-4.5098039215540897e-07 3.5490196078416525e-06 5.490196078455911e-07
-5.953307392995988e-07 2.404669260699932e-06 4.046692607014013e-07
-9.691119691110361e-07 2.0308880308884947e-06 3.0888030889963947e-08
3.4099616857963255e-07 3.4099616857963255e-07 1.3409961685806326e-06
2.509505703414405e-07 2.509505703414405e-07 1.2509505703424406e-06
6.792452830195472e-07 -3.2075471698145286e-07 1.6792452830205473e-06
5.468164794020236e-07 -4.531835205989765e-07 1.5468164793995542e-06
-2.230483271380146e-07 -2.230483271380146e-07 7.76951672859516e-07
-7.047970479699683e-07 2.952029520275623e-07 2.952029520275623e-07
-9.70695970697183e-07 2.9304029303817147e-08 2.9304029303817147e-08
-9.090909090792021e-08 -9.090909090792021e-08 -9.090909090792021e-08
-1.335740072196112e-07 -1.335740072196112e-07 -1.335740072196112e-07
8.35125448028079e-07 -1.648745519729211e-07 8.35125448028079e-07
7.508896797125963e-07 -2.491103202849343e-07 7.508896797125963e-07
5.512367491147807e-07 -4.4876325088274993e-07 5.512367491147807e-07
1.7543859649055138e-07 1.7543859649055138e-07 1.1754385964915515e-06
5.644599303140929e-07 -4.3554006968690717e-07 5.644599303140929e-07
-3.3910034601819516e-07 -3.3910034601819516e-07 -3.3910034601819516e-07
-5.910652920958215e-07 4.0893470790170916e-07 -5.910652920958215e-07
-2.457337883940425e-07 -2.457337883940425e-07 -2.457337883940425e-07
-3.5593220339136256e-07 -3.5593220339136256e-07 -3.5593220339136256e-07
2.69360269332386e-08 2.69360269332386e-08 1.0269360269342387e-06
8.528428093630691e-07 -1.4715719063446153e-07 8.528428093630691e-07
1.0730897009973706e-06 7.308970099637047e-08 1.0730897009973706e-06
6.402640264045745e-07 -3.597359735964256e-07 6.402640264045745e-07
5.081967213126093e-07 -4.918032786883908e-07 5.081967213126093e-07
-3.680781758934326e-07 -3.680781758934326e-07 -3.680781758934326e-07
-3.236245954552075e-08 -3.236245954552075e-08 -3.236245954552075e-08
-5.273311897112387e-07 4.726688102897614e-07 -5.273311897112387e-07
1.0543130990470218e-07 1.0543130990470218e-07 1.0543130990470218e-07
-1.746031746026333e-07 -1.746031746026333e-07 -1.746031746026333e-07
5.930599369062539e-07 -4.0694006309127673e-07 5.930599369062539e-07
3.699059561122764e-07 3.699059561122764e-07 3.699059561122764e-07
1.1838006230488474e-07 1.1838006230488474e-07 1.1183800623058848e-06
8.018575851399812e-07 -1.9814241485754946e-07 8.018575851399812e-07
3.846153846139011e-07 3.846153846139011e-07 3.846153846139011e-07
-1.681957186548677e-07 -1.681957186548677e-07 -1.681957186548677e-07
-8.905775075972178e-07 1.0942249240031288e-07 1.0942249240031288e-07
-8.157099697890524e-07 1.8429003021194768e-07 -8.157099697890524e-07
2.4024024023600044e-08 2.4024024023600044e-08 2.4024024023600044e-08
-4.029850746260777e-07 -4.029850746260777e-07 -4.029850746260777e-07
8.724035608330405e-07 -1.275964391679596e-07 8.724035608330405e-07
8.200589970489003e-07 -1.7994100294863036e-07 8.200589970489003e-07
4.1055718474902747e-07 4.1055718474902747e-07 4.1055718474902747e-07
6.151603498538716e-07 -3.848396501471285e-07 6.151603498538716e-07
4.0579710144927894e-07 4.0579710144927894e-07 4.0579710144927894e-07
-2.4495677233490887e-07 -2.4495677233490887e-07 -2.4495677233490887e-07
-3.6389684813717404e-07 -3.6389684813717404e-07 -3.6389684813717404e-07
2.2792022793399758e-08 2.2792022793399758e-08 2.2792022793399758e-08
-1.104815864003128e-07 -1.104815864003128e-07 -1.104815864003128e-07
-7.887323943654712e-07 2.1126760563552893e-07 2.1126760563552893e-07
-3.641456582451075e-08 -3.641456582451075e-08 -3.641456582451075e-08
1.2256267409305188e-07 1.2256267409305188e-07 1.2256267409305188e-07
6.648199445992431e-07 -3.35180055401757e-07 6.648199445992431e-07
5.674931129497074e-07 -4.325068870512927e-07 5.674931129497074e-07
8.082191780833803e-07 -1.917808219176198e-07 8.082191780833803e-07
3.651226158016274e-07 3.651226158016274e-07 3.651226158016274e-07
2.1680216802030805e-07 2.1680216802030805e-07 2.1680216802030805e-07
-6.576819406994838e-07 3.4231805930151626e-07 -6.576819406994838e-07
-2.788203753330276e-07 -2.788203753330276e-07 -2.788203753330276e-07
-6.666666666661769e-07 3.3333333333135373e-07 -6.666666666661769e-07
-8.408488063674224e-07 1.5915119363357766e-07 -8.408488063674224e-07
1.794195250669206e-07 1.794195250669206e-07 1.794195250669206e-07
3.7532808399090567e-07 3.7532808399090567e-07 3.7532808399090567e-07
7.284595300270647e-07 -2.7154046997393544e-07 7.284595300270647e-07
2.2077922078034273e-07 2.2077922078034273e-07 2.2077922078034273e-07
8.346253229998823e-07 -1.6537467700111774e-07 8.346253229998823e-07
5.526992287903376e-07 -4.4730077121066247e-07 5.526992287903376e-07
3.58056265987311e-07 3.58056265987311e-07 3.58056265987311e-07
2.3409669211438278e-07 2.3409669211438278e-07 2.3409669211438278e-07
1.6455696202552494e-07 1.6455696202552494e-07 1.6455696202552494e-07
1.335012594465279e-07 1.335012594465279e-07 1.335012594465279e-07
-8.746867167924721e-07 1.2531328320852797e-07 -8.746867167924721e-07
